# ghfkdsjgbfkadrjehbgfadrg
40 | 193 | 1151 | 80.33
40 | 194 | 1065 | 83
40 | 195 | 1163 | 97.66
40 | 196 | 651 | 92.01
40 | 197 | 1128 | 78.11
40 | 198 | 1181 | 87
40 | 199 | 698 | 75.3
40 | 200 | 811 | 93.36
40 | 201 | 769 | 78.72
40 | 202 | 907 | 75.7
40 | 203 | 682 | 69.42
40 | 204 | 769 | 87.52
40 | 205 | 1070 | 65.67
40 | 206 | 1127 | 90.49
40 | 207 | 1177 | 92.31
40 | 208 | 1126 | 89.18
40 | 209 | 1137 | 94.72
40 | 210 | 684 | 70.99
40 | 211 | 701 | 90.07
40 | 212 | 877 | 88.73
40 | 213 | 620 | 87.25
40 | 214 | 1108 | 94.61
40 | 215 | 1054 | 84.15
40 | 216 | 1112 | 89.41
40 | 217 | 788 | 64.98
40 | 218 | 655 | 94.12
40 | 219 | 1141 | 78.5
40 | 220 | 974 | 70.29
40 | 221 | 719 | 75.58
40 | 222 | 764 | 81.03
40 | 223 | 832 | 64.71
40 | 224 | 966 | 89.19
40 | 225 | 835 | 78.1
40 | 226 | 1094 | 71.71
40 | 227 | 637 | 89.33
40 | 228 | 1126 | 86.78
40 | 229 | 1107 | 71.99
40 | 230 | 787 | 88.54
40 | 231 | 1011 | 76.07
40 | 232 | 885 | 87.15
40 | 233 | 885 | 85.25
40 | 234 | 1027 | 70.57
40 | 235 | 645 | 80.02
40 | 236 | 932 | 89.49
40 | 237 | 1004 | 84.54
40 | 238 | 840 | 75.59
40 | 239 | 1050 | 91.79
40 | 240 | 705 | 92.21
40 | 241 | 882 | 74.5
40 | 242 | 734 | 70.39
40 | 243 | 717 | 86.91
40 | 244 | 1093 | 62.74
40 | 245 | 662 | 93.32
40 | 246 | 873 | 85.91
40 | 247 | 807 | 88.6
40 | 248 | 734 | 65.19
40 | 249 | 940 | 88.26
41 | 0 | 384 | 81.26
41 | 1 | 390 | 62.06
41 | 2 | 358 | 62.85
41 | 3 | 305 | 87.49
41 | 4 | 222 | 73.1
41 | 5 | 276 | 83.94
41 | 6 | 382 | 83.54
41 | 7 | 260 | 73.48
41 | 8 | 371 | 66.68
41 | 9 | 331 | 73
41 | 10 | 325 | 73.3
41 | 11 | 381 | 68.5
41 | 12 | 332 | 69.78
41 | 13 | 387 | 65.97
41 | 14 | 342 | 67.62
41 | 15 | 204 | 84.06
41 | 16 | 307 | 62.94
41 | 17 | 342 | 97.46
41 | 18 | 287 | 79.08
41 | 19 | 270 | 84.05
41 | 20 | 293 | 77.32
41 | 21 | 249 | 73.46
41 | 22 | 344 | 96.59
41 | 23 | 238 | 85.02
41 | 24 | 284 | 95.55
41 | 25 | 378 | 95.02
41 | 26 | 344 | 93.76
41 | 27 | 341 | 87.41
41 | 28 | 290 | 61.77
41 | 29 | 347 | 92.23
41 | 30 | 308 | 72.39
41 | 31 | 281 | 98.01
41 | 32 | 353 | 63.58
41 | 33 | 210 | 87.75
41 | 34 | 248 | 82.37
41 | 35 | 387 | 66.44
41 | 36 | 314 | 91.74
41 | 37 | 223 | 85.54
41 | 38 | 368 | 99.87
41 | 39 | 221 | 77.61
41 | 40 | 255 | 92.67
41 | 41 | 323 | 71.95
41 | 42 | 320 | 93.52
41 | 43 | 207 | 97.1
41 | 44 | 340 | 64.26
41 | 45 | 280 | 85.12
41 | 46 | 362 | 81.69
41 | 47 | 310 | 78.05
41 | 48 | 218 | 67.48
41 | 49 | 321 | 72.85
41 | 50 | 247 | 83.93
41 | 51 | 394 | 65.71
41 | 52 | 280 | 74
41 | 53 | 354 | 80.11
41 | 54 | 349 | 75.82
41 | 55 | 393 | 79.74
41 | 56 | 289 | 64.37
41 | 57 | 309 | 64.47
41 | 58 | 387 | 88.68
41 | 59 | 246 | 94.69
41 | 60 | 236 | 92.08
41 | 61 | 340 | 90.81
41 | 62 | 385 | 94.39
41 | 63 | 340 | 95.31
41 | 64 | 348 | 95.07
41 | 65 | 304 | 86.57
41 | 66 | 204 | 80.53
41 | 67 | 291 | 76.26
41 | 68 | 369 | 69.86
41 | 69 | 400 | 64.35
41 | 70 | 279 | 71.79
41 | 71 | 375 | 64.56
41 | 72 | 321 | 62.15
41 | 73 | 394 | 60.81
41 | 74 | 253 | 71.52
41 | 75 | 378 | 88.5
41 | 76 | 361 | 73.75
41 | 77 | 255 | 79.29
41 | 78 | 363 | 60.51
41 | 79 | 266 | 97.9
41 | 80 | 321 | 77.08
41 | 81 | 295 | 97.96
41 | 82 | 337 | 60.11
41 | 83 | 270 | 78.61
41 | 84 | 263 | 66.72
41 | 85 | 224 | 76.1
41 | 86 | 318 | 83
41 | 87 | 306 | 77.86
41 | 88 | 337 | 61.63
41 | 89 | 316 | 98.48
41 | 90 | 306 | 77.21
41 | 91 | 405 | 87.47
41 | 92 | 386 | 82.26
41 | 93 | 359 | 60.7
41 | 94 | 344 | 77.67
41 | 95 | 322 | 78.07
41 | 96 | 338 | 83.37
41 | 97 | 370 | 98.28
41 | 98 | 234 | 74.38
41 | 99 | 386 | 60.5
41 | 100 | 384 | 66.66
41 | 101 | 216 | 97.96
41 | 102 | 257 | 67.55
41 | 103 | 255 | 69.38
41 | 104 | 280 | 86.15
41 | 105 | 333 | 61.71
41 | 106 | 291 | 87.38
41 | 107 | 359 | 98.9
41 | 108 | 346 | 75.33
41 | 109 | 233 | 62.29
41 | 110 | 262 | 89.66
41 | 111 | 204 | 72.58
41 | 112 | 299 | 86.21
41 | 113 | 348 | 73.94
41 | 114 | 293 | 78.5
41 | 115 | 357 | 96.21
41 | 116 | 289 | 78.96
41 | 117 | 275 | 82.23
41 | 118 | 336 | 73.49
41 | 119 | 240 | 87.29
41 | 120 | 298 | 74.81
41 | 121 | 393 | 94.64
41 | 122 | 379 | 70.83
41 | 123 | 254 | 74.4
41 | 124 | 274 | 85.29
41 | 125 | 333 | 66.26
41 | 126 | 236 | 66.95
41 | 127 | 392 | 96.44
41 | 128 | 369 | 78.1
41 | 129 | 369 | 85.05
41 | 130 | 296 | 77.77
41 | 131 | 262 | 64.22
41 | 132 | 292 | 92.27
41 | 133 | 237 | 66.6
41 | 134 | 329 | 97.83
41 | 135 | 340 | 96.08
41 | 136 | 325 | 75.07
41 | 137 | 250 | 90.42
41 | 138 | 374 | 61.19
41 | 139 | 405 | 64.22
41 | 140 | 361 | 78.41
41 | 141 | 303 | 88.34
41 | 142 | 274 | 89.32
41 | 143 | 390 | 69.84
41 | 144 | 338 | 84.2
41 | 145 | 352 | 69.91
41 | 146 | 281 | 81.3
41 | 147 | 396 | 63.1
41 | 148 | 277 | 86.14
41 | 149 | 234 | 80.63
41 | 150 | 386 | 97.67
41 | 151 | 394 | 77.66
41 | 152 | 312 | 99.91
41 | 153 | 213 | 75.95
41 | 154 | 238 | 91.7
41 | 155 | 228 | 79.75
41 | 156 | 366 | 63.81
41 | 157 | 277 | 97.18
41 | 158 | 239 | 70.43
41 | 159 | 301 | 78.4
41 | 160 | 402 | 89.17
41 | 161 | 353 | 75.12
41 | 162 | 250 | 82.81
41 | 163 | 375 | 65.72
41 | 164 | 399 | 62.29
41 | 165 | 238 | 63.01
41 | 166 | 297 | 93.35
41 | 167 | 310 | 75.69
41 | 168 | 212 | 69.47
41 | 169 | 239 | 72.49
41 | 170 | 326 | 86.95
41 | 171 | 312 | 84.4
41 | 172 | 346 | 71.86
41 | 173 | 318 | 74.47
41 | 174 | 337 | 64.5
41 | 175 | 298 | 66.72
41 | 176 | 331 | 98.62
41 | 177 | 344 | 91.61
41 | 178 | 234 | 88.4
41 | 179 | 369 | 71.73
41 | 180 | 227 | 75.19
41 | 181 | 208 | 89.62
41 | 182 | 214 | 63.58
41 | 183 | 256 | 83.34
41 | 184 | 250 | 97.29
41 | 185 | 383 | 92.01
41 | 186 | 305 | 91.67
41 | 187 | 397 | 92.68
41 | 188 | 252 | 62.16
41 | 189 | 291 | 75.91
41 | 190 | 243 | 94.97
41 | 191 | 301 | 65.19
41 | 192 | 372 | 75.09
41 | 193 | 309 | 76.38
41 | 194 | 255 | 91.33
41 | 195 | 242 | 98.3
41 | 196 | 213 | 82.36
41 | 197 | 387 | 92.33
41 | 198 | 252 | 92.63
41 | 199 | 268 | 74.19
41 | 200 | 231 | 60.96
41 | 201 | 271 | 89.35
41 | 202 | 289 | 96.56
41 | 203 | 364 | 77.63
41 | 204 | 224 | 61.02
41 | 205 | 319 | 72.89
41 | 206 | 346 | 85.21
41 | 207 | 204 | 90.08
41 | 208 | 299 | 88.54
41 | 209 | 379 | 60.02
41 | 210 | 220 | 93.89
41 | 211 | 285 | 69.19
41 | 212 | 297 | 74.1
41 | 213 | 374 | 88.63
41 | 214 | 260 | 69.61
41 | 215 | 314 | 76.47
41 | 216 | 236 | 77.47
41 | 217 | 266 | 90.14
41 | 218 | 297 | 81.16
41 | 219 | 210 | 66.48
41 | 220 | 360 | 68.47
41 | 221 | 380 | 75.02
41 | 222 | 308 | 71.29
41 | 223 | 238 | 96.91
41 | 224 | 382 | 61.34
41 | 225 | 237 | 80.06
41 | 226 | 270 | 76.27
41 | 227 | 388 | 62.03
41 | 228 | 252 | 62.76
41 | 229 | 285 | 61.99
41 | 230 | 395 | 79.65
41 | 231 | 292 | 70.59
41 | 232 | 279 | 62.95
41 | 233 | 324 | 74.49
41 | 234 | 305 | 93.73
41 | 235 | 358 | 84.61
41 | 236 | 331 | 74.82
41 | 237 | 313 | 73.38
41 | 238 | 266 | 76.68
41 | 239 | 362 | 87.1
41 | 240 | 339 | 87.88
41 | 241 | 240 | 80.02
41 | 242 | 365 | 92.47
41 | 243 | 319 | 93.97
41 | 244 | 243 | 71.55
41 | 245 | 351 | 73.06
41 | 246 | 219 | 67.24
41 | 247 | 353 | 89.91
41 | 248 | 211 | 76.98
41 | 249 | 303 | 76.5
42 | 0 | 194 | 68.15
42 | 1 | 183 | 87.83
42 | 2 | 263 | 86.74
42 | 3 | 230 | 64.6
42 | 4 | 230 | 69.15
42 | 5 | 184 | 67.94
42 | 6 | 261 | 68.62
42 | 7 | 161 | 74.32
42 | 8 | 260 | 73.2
42 | 9 | 229 | 65.51
42 | 10 | 200 | 62.92
42 | 11 | 298 | 61.59
42 | 12 | 170 | 71.54
42 | 13 | 228 | 64.87
42 | 14 | 278 | 71.5
42 | 15 | 276 | 79.54
42 | 16 | 228 | 77.92
42 | 17 | 163 | 62.83
42 | 18 | 214 | 62.84
42 | 19 | 238 | 95.67
42 | 20 | 255 | 99.52
42 | 21 | 269 | 85.76
42 | 22 | 182 | 78.74
42 | 23 | 245 | 78.97
42 | 24 | 173 | 75.9
42 | 25 | 259 | 82.7
42 | 26 | 174 | 66.41
42 | 27 | 207 | 79.18
42 | 28 | 240 | 93.7
42 | 29 | 185 | 70.3
42 | 30 | 221 | 64.13
42 | 31 | 260 | 87.26
42 | 32 | 254 | 87.09
42 | 33 | 183 | 76.06
42 | 34 | 287 | 98.87
42 | 35 | 157 | 69.6
42 | 36 | 298 | 82.58
42 | 37 | 244 | 72.49
42 | 38 | 265 | 91.24
42 | 39 | 282 | 67.93
42 | 40 | 279 | 81.7
42 | 41 | 283 | 97.59
42 | 42 | 179 | 86.06
42 | 43 | 221 | 92.77
42 | 44 | 238 | 96.3
42 | 45 | 236 | 76.07
42 | 46 | 251 | 76.15
42 | 47 | 257 | 70.45
42 | 48 | 272 | 98.32
42 | 49 | 166 | 90.79
42 | 50 | 270 | 82.35
42 | 51 | 191 | 91.81
42 | 52 | 231 | 79.95
42 | 53 | 293 | 85.38
42 | 54 | 273 | 74.68
42 | 55 | 280 | 95.4
42 | 56 | 217 | 79.47
42 | 57 | 194 | 86.93
42 | 58 | 249 | 87.35
42 | 59 | 296 | 98.97
42 | 60 | 187 | 74.69
42 | 61 | 172 | 61.04
42 | 62 | 260 | 94.87
42 | 63 | 269 | 89.67
42 | 64 | 241 | 77.89
42 | 65 | 193 | 92.44
42 | 66 | 160 | 76.79
42 | 67 | 159 | 97.28
42 | 68 | 285 | 65.03
42 | 69 | 239 | 80.12
42 | 70 | 171 | 85.37
42 | 71 | 256 | 83.82
42 | 72 | 242 | 96.86
42 | 73 | 299 | 69.19
42 | 74 | 169 | 83.7
42 | 75 | 256 | 89.1
42 | 76 | 235 | 60.49
42 | 77 | 215 | 70.22
42 | 78 | 199 | 80.71
42 | 79 | 252 | 93.6
42 | 80 | 253 | 77.78
42 | 81 | 168 | 62.28
42 | 82 | 247 | 95.42
42 | 83 | 151 | 98.57
42 | 84 | 198 | 69.97
42 | 85 | 224 | 77.12
42 | 86 | 238 | 94.1
42 | 87 | 201 | 97.62
42 | 88 | 296 | 78.4
42 | 89 | 236 | 99.85
42 | 90 | 220 | 62.41
42 | 91 | 293 | 85.06
42 | 92 | 247 | 77.05
42 | 93 | 214 | 75.31
42 | 94 | 248 | 78.61
42 | 95 | 277 | 93.26
42 | 96 | 179 | 94.81
42 | 97 | 270 | 99.36
42 | 98 | 265 | 84.47
42 | 99 | 275 | 74.54
42 | 100 | 175 | 94.61
42 | 101 | 231 | 61.21
42 | 102 | 272 | 87.43
42 | 103 | 158 | 82.82
42 | 104 | 158 | 70.66
42 | 105 | 210 | 65
42 | 106 | 283 | 90.27
42 | 107 | 172 | 65.98
42 | 108 | 206 | 66.92
42 | 109 | 271 | 98.4
42 | 110 | 300 | 94.13
42 | 111 | 208 | 91.93
42 | 112 | 194 | 86.74
42 | 113 | 180 | 70.67
42 | 114 | 190 | 95.96
42 | 115 | 295 | 79.84
42 | 116 | 169 | 77.56
42 | 117 | 246 | 74.47
42 | 118 | 166 | 63.5
42 | 119 | 166 | 92.34
42 | 120 | 216 | 94.33
42 | 121 | 216 | 93.12
42 | 122 | 229 | 98.56
42 | 123 | 224 | 85.59
42 | 124 | 232 | 91.45
42 | 125 | 167 | 99.07
42 | 126 | 169 | 74
42 | 127 | 280 | 70.93
42 | 128 | 194 | 85.46
42 | 129 | 275 | 89.68
42 | 130 | 239 | 70.03
42 | 131 | 179 | 75.3
42 | 132 | 216 | 69.24
42 | 133 | 156 | 82.5
42 | 134 | 201 | 62.36
42 | 135 | 284 | 97.19
42 | 136 | 165 | 83.49
42 | 137 | 233 | 85.27
42 | 138 | 199 | 87.68
42 | 139 | 295 | 80.48
42 | 140 | 211 | 62.33
42 | 141 | 235 | 84.69
42 | 142 | 299 | 91.26
42 | 143 | 296 | 91.08
42 | 144 | 223 | 67.19
42 | 145 | 255 | 83.09
42 | 146 | 244 | 86.81
42 | 147 | 231 | 98.96
42 | 148 | 165 | 66.91
42 | 149 | 283 | 73.8
42 | 150 | 281 | 90.84
42 | 151 | 208 | 83.32
42 | 152 | 152 | 71.74
42 | 153 | 191 | 63.52
42 | 154 | 162 | 91.27
42 | 155 | 169 | 69.06
42 | 156 | 252 | 65.15
42 | 157 | 235 | 64.07
42 | 158 | 170 | 74.82
42 | 159 | 161 | 90.08
42 | 160 | 250 | 79.71
42 | 161 | 195 | 65.91
42 | 162 | 219 | 67.8
42 | 163 | 161 | 77.95
42 | 164 | 288 | 91.88
42 | 165 | 160 | 92.59
42 | 166 | 253 | 81.96
42 | 167 | 167 | 94.33
42 | 168 | 278 | 85.54
42 | 169 | 169 | 77.58
42 | 170 | 299 | 79.86
42 | 171 | 230 | 81.29
42 | 172 | 153 | 95.11
42 | 173 | 170 | 64.27
42 | 174 | 254 | 63.71
42 | 175 | 262 | 75.53
42 | 176 | 205 | 86.62
42 | 177 | 231 | 64.76
42 | 178 | 271 | 66.81
42 | 179 | 171 | 61.15
42 | 180 | 239 | 88.57
42 | 181 | 208 | 64.8
42 | 182 | 213 | 68.84
42 | 183 | 196 | 79.98
42 | 184 | 292 | 84.4
42 | 185 | 225 | 89.83
42 | 186 | 205 | 64.08
42 | 187 | 246 | 79.27
42 | 188 | 286 | 64.61
42 | 189 | 301 | 70.87
42 | 190 | 281 | 85.73
42 | 191 | 291 | 93.8
42 | 192 | 261 | 68.64
42 | 193 | 250 | 69.52
42 | 194 | 206 | 90.38
42 | 195 | 210 | 92.64
42 | 196 | 256 | 65.72
42 | 197 | 270 | 77.43
42 | 198 | 239 | 73.2
42 | 199 | 243 | 90.39
42 | 200 | 211 | 88.27
42 | 201 | 283 | 98.55
42 | 202 | 276 | 97.36
42 | 203 | 238 | 88.53
42 | 204 | 295 | 62.98
42 | 205 | 210 | 71.34
42 | 206 | 155 | 80.68
42 | 207 | 203 | 74.7
42 | 208 | 179 | 81.95
42 | 209 | 183 | 73.21
42 | 210 | 152 | 67.84
42 | 211 | 200 | 65.88
42 | 212 | 245 | 99.64
42 | 213 | 161 | 91.07
42 | 214 | 279 | 88.32
42 | 215 | 169 | 76.09
42 | 216 | 229 | 71.82
42 | 217 | 258 | 79.48
42 | 218 | 257 | 78.19
42 | 219 | 205 | 80.16
42 | 220 | 271 | 88.22
42 | 221 | 261 | 61.83
42 | 222 | 218 | 88.13
42 | 223 | 214 | 91.91
42 | 224 | 259 | 93.51
42 | 225 | 159 | 60.18
42 | 226 | 249 | 70.73
42 | 227 | 234 | 98.73
42 | 228 | 223 | 99.37
42 | 229 | 259 | 65.85
42 | 230 | 200 | 96.57
42 | 231 | 267 | 73.86
42 | 232 | 184 | 85.85
42 | 233 | 273 | 85.63
42 | 234 | 257 | 91.89
42 | 235 | 268 | 63.67
42 | 236 | 185 | 70.71
42 | 237 | 297 | 77.16
42 | 238 | 213 | 79.72
42 | 239 | 208 | 99.14
42 | 240 | 282 | 93.48
42 | 241 | 185 | 82.55
42 | 242 | 170 | 81.93
42 | 243 | 235 | 89.22
42 | 244 | 290 | 74.02
42 | 245 | 155 | 80.55
42 | 246 | 295 | 61.49
42 | 247 | 167 | 78.32
42 | 248 | 276 | 65.68
42 | 249 | 171 | 85.39
43 | 0 | 894 | 71.98
43 | 1 | 858 | 90.7
43 | 2 | 622 | 89.03
43 | 3 | 814 | 64.13
43 | 4 | 708 | 95.97
43 | 5 | 883 | 82.17
43 | 6 | 1110 | 64.65
43 | 7 | 613 | 84.99
43 | 8 | 849 | 94.21
43 | 9 | 997 | 72.13
43 | 10 | 586 | 82.04
43 | 11 | 592 | 65.07
43 | 12 | 1017 | 74.36
43 | 13 | 870 | 99.28
43 | 14 | 698 | 66.6
43 | 15 | 576 | 78.88
43 | 16 | 920 | 80.94
43 | 17 | 1095 | 69.43
43 | 18 | 619 | 77.77
43 | 19 | 886 | 98.08
43 | 20 | 769 | 67.62
43 | 21 | 837 | 86.6
43 | 22 | 1069 | 68.85
43 | 23 | 716 | 97.73
43 | 24 | 1108 | 78.33
43 | 25 | 942 | 76.3
43 | 26 | 1056 | 82.56
43 | 27 | 607 | 86.1
43 | 28 | 690 | 75.31
43 | 29 | 871 | 64.94
43 | 30 | 862 | 66.31
43 | 31 | 1036 | 72.66
43 | 32 | 814 | 70.65
43 | 33 | 1099 | 89.82
43 | 34 | 762 | 87.38
43 | 35 | 690 | 82.76
43 | 36 | 1035 | 61.57
43 | 37 | 725 | 61.39
43 | 38 | 795 | 70.48
43 | 39 | 993 | 97.81
43 | 40 | 642 | 80.69
43 | 41 | 658 | 62.75
43 | 42 | 1025 | 68.76
43 | 43 | 1078 | 86.18
43 | 44 | 621 | 89
43 | 45 | 949 | 70.8
43 | 46 | 623 | 74.44
43 | 47 | 820 | 92.66
43 | 48 | 1093 | 62.28
43 | 49 | 708 | 79.62
43 | 50 | 609 | 76.06
43 | 51 | 862 | 73.5
43 | 52 | 799 | 91.21
43 | 53 | 760 | 98.21
43 | 54 | 566 | 76.97
43 | 55 | 751 | 78.78
43 | 56 | 889 | 70.53
43 | 57 | 711 | 83.6
43 | 58 | 787 | 63.26
43 | 59 | 858 | 95.93
43 | 60 | 743 | 74.77
43 | 61 | 899 | 74.42
43 | 62 | 1027 | 89.09
43 | 63 | 602 | 95.39
43 | 64 | 746 | 85.74
43 | 65 | 689 | 91.19
43 | 66 | 824 | 93.65
43 | 67 | 920 | 83.56
43 | 68 | 1016 | 71.45
43 | 69 | 962 | 86.55
43 | 70 | 1119 | 96.39
43 | 71 | 863 | 68.44
43 | 72 | 726 | 76.6
43 | 73 | 710 | 81.77
43 | 74 | 576 | 75.57
43 | 75 | 891 | 99.67
43 | 76 | 970 | 91.39
43 | 77 | 1017 | 95.87
43 | 78 | 801 | 80.35
43 | 79 | 887 | 77.47
43 | 80 | 1068 | 98.61
43 | 81 | 750 | 79.05
43 | 82 | 1111 | 77.6
43 | 83 | 1055 | 73.92
43 | 84 | 1059 | 98.14
43 | 85 | 933 | 84.6
43 | 86 | 772 | 91.97
43 | 87 | 1101 | 75.09
43 | 88 | 1081 | 73.4
43 | 89 | 818 | 71.41
43 | 90 | 940 | 81.49
43 | 91 | 791 | 94.18
43 | 92 | 703 | 76.25
43 | 93 | 930 | 64.07
43 | 94 | 1071 | 60.94
43 | 95 | 1047 | 83.4
43 | 96 | 712 | 64.71
43 | 97 | 591 | 68.22
43 | 98 | 696 | 80.93
43 | 99 | 824 | 66.2
43 | 100 | 872 | 72.13
43 | 101 | 590 | 65.94
43 | 102 | 1024 | 73.73
43 | 103 | 975 | 61.91
43 | 104 | 603 | 76.97
43 | 105 | 655 | 79.15
43 | 106 | 821 | 84.69
43 | 107 | 779 | 80.93
43 | 108 | 689 | 99.19
43 | 109 | 941 | 88.82
43 | 110 | 824 | 63.78
43 | 111 | 828 | 91.64
43 | 112 | 567 | 92.07
43 | 113 | 655 | 93.41
43 | 114 | 697 | 72.24
43 | 115 | 801 | 78.95
43 | 116 | 807 | 87.76
43 | 117 | 750 | 62.01
43 | 118 | 881 | 67.13
43 | 119 | 860 | 89.68
43 | 120 | 1121 | 70.19
43 | 121 | 759 | 66.16
43 | 122 | 793 | 80.16
43 | 123 | 935 | 91.4
43 | 124 | 577 | 70.79
43 | 125 | 989 | 98.68
43 | 126 | 982 | 86.72
43 | 127 | 888 | 78.97
43 | 128 | 890 | 90.53
43 | 129 | 735 | 88.87
43 | 130 | 999 | 87.72
43 | 131 | 1077 | 67.19
43 | 132 | 989 | 85.97
43 | 133 | 893 | 80.31
43 | 134 | 1043 | 98.73
43 | 135 | 763 | 87.76
43 | 136 | 604 | 97.57
43 | 137 | 882 | 90.91
43 | 138 | 1109 | 99.77
43 | 139 | 778 | 65.79
43 | 140 | 922 | 85.18
43 | 141 | 749 | 64.55
43 | 142 | 1060 | 64.14
43 | 143 | 1059 | 83.12
43 | 144 | 889 | 88.82
43 | 145 | 1035 | 69.15
43 | 146 | 628 | 75.29
43 | 147 | 830 | 85.25
43 | 148 | 593 | 71.89
43 | 149 | 799 | 98.45
43 | 150 | 603 | 98.87
43 | 151 | 734 | 73.39
43 | 152 | 1009 | 69.66
43 | 153 | 575 | 92.82
43 | 154 | 580 | 79.91
43 | 155 | 871 | 85.02
43 | 156 | 797 | 97.46
43 | 157 | 984 | 69.14
43 | 158 | 822 | 85.72
43 | 159 | 715 | 83.67
43 | 160 | 917 | 71.21
43 | 161 | 1017 | 60.54
43 | 162 | 735 | 90.62
43 | 163 | 835 | 92.89
43 | 164 | 950 | 76.98
43 | 165 | 965 | 73.96
43 | 166 | 927 | 61.44
43 | 167 | 1026 | 79.24
43 | 168 | 871 | 96.91
43 | 169 | 1057 | 76.58
43 | 170 | 850 | 91.03
43 | 171 | 672 | 95.95
43 | 172 | 749 | 75.55
43 | 173 | 1100 | 82.11
43 | 174 | 865 | 82.18
43 | 175 | 849 | 81.25
43 | 176 | 768 | 73.64
43 | 177 | 670 | 83.36
43 | 178 | 888 | 65.31
43 | 179 | 1023 | 64.65
43 | 180 | 1060 | 85.68
43 | 181 | 1119 | 69.83
43 | 182 | 1109 | 80.63
43 | 183 | 675 | 89.23
43 | 184 | 867 | 93.12
43 | 185 | 1096 | 77.32
43 | 186 | 1070 | 69.34
43 | 187 | 588 | 69.92
43 | 188 | 1029 | 86.66
43 | 189 | 1121 | 61.09
43 | 190 | 962 | 78.07
43 | 191 | 1044 | 75.03
43 | 192 | 667 | 79.43
43 | 193 | 638 | 84.99
43 | 194 | 867 | 87.04
43 | 195 | 744 | 62.55
43 | 196 | 776 | 66.64
43 | 197 | 876 | 75.92
43 | 198 | 597 | 84.71
43 | 199 | 1112 | 82.65
43 | 200 | 778 | 68.36
43 | 201 | 724 | 86.54
43 | 202 | 630 | 70.46
43 | 203 | 721 | 94.57
43 | 204 | 670 | 98.23
43 | 205 | 1047 | 78.38
43 | 206 | 573 | 71.53
43 | 207 | 739 | 78.48
43 | 208 | 1098 | 94.47
43 | 209 | 826 | 83.67
43 | 210 | 1063 | 91.74
43 | 211 | 1120 | 92.05
43 | 212 | 709 | 88.41
43 | 213 | 1000 | 66.08
43 | 214 | 1090 | 86.88
43 | 215 | 998 | 86.57
43 | 216 | 925 | 91.5
43 | 217 | 936 | 78.85
43 | 218 | 845 | 65.17
43 | 219 | 654 | 98.92
43 | 220 | 919 | 73.44
43 | 221 | 622 | 93.53
43 | 222 | 785 | 81.2
43 | 223 | 740 | 73.37
43 | 224 | 570 | 62.04
43 | 225 | 584 | 63.16
43 | 226 | 730 | 67.86
43 | 227 | 826 | 81.26
43 | 228 | 766 | 99.73
43 | 229 | 927 | 71.07
43 | 230 | 947 | 93.1
43 | 231 | 579 | 96.51
43 | 232 | 1097 | 62.19
43 | 233 | 1089 | 79.44
43 | 234 | 1015 | 97.08
43 | 235 | 1112 | 71.74
43 | 236 | 859 | 61.22
43 | 237 | 606 | 71.64
43 | 238 | 877 | 60.05
43 | 239 | 759 | 82.15
43 | 240 | 920 | 77
43 | 241 | 604 | 78.08
43 | 242 | 1069 | 72.6
43 | 243 | 687 | 83.49
43 | 244 | 699 | 74.3
43 | 245 | 750 | 87.28
43 | 246 | 952 | 87.02
43 | 247 | 863 | 85.42
43 | 248 | 651 | 72.44
43 | 249 | 623 | 92.34
44 | 0 | 1289 | 62.46
44 | 1 | 1575 | 73.24
44 | 2 | 1003 | 60.82
44 | 3 | 1718 | 67.47
44 | 4 | 1591 | 96.3
44 | 5 | 928 | 98.51
44 | 6 | 873 | 79.7
44 | 7 | 1689 | 70.12
44 | 8 | 1249 | 80.19
44 | 9 | 940 | 83.01
44 | 10 | 1074 | 60.13
44 | 11 | 1287 | 81.24
44 | 12 | 1404 | 71.85
44 | 13 | 1011 | 80.89
44 | 14 | 1475 | 97.66
44 | 15 | 1291 | 69.53
44 | 16 | 1070 | 92.03
44 | 17 | 1043 | 99.99
44 | 18 | 1097 | 80.89
44 | 19 | 943 | 95.28
44 | 20 | 1306 | 81.34
44 | 21 | 1132 | 96.26
44 | 22 | 912 | 89.23
44 | 23 | 974 | 94.94
44 | 24 | 1106 | 82.23
44 | 25 | 1061 | 64.15
44 | 26 | 1607 | 73.36
44 | 27 | 1142 | 69.83
44 | 28 | 1361 | 69.34
44 | 29 | 1327 | 90.7
44 | 30 | 1545 | 77.32
44 | 31 | 1413 | 60.75
44 | 32 | 1494 | 74.79
44 | 33 | 969 | 63.1
44 | 34 | 1471 | 93.1
44 | 35 | 1359 | 84.55
44 | 36 | 1481 | 64.73
44 | 37 | 1141 | 96.54
44 | 38 | 1035 | 76.38
44 | 39 | 1081 | 99.92
44 | 40 | 1735 | 60
44 | 41 | 1120 | 83.65
44 | 42 | 1424 | 96.67
44 | 43 | 1104 | 96.39
44 | 44 | 983 | 95.79
44 | 45 | 1086 | 96.61
44 | 46 | 1338 | 85.07
44 | 47 | 1418 | 84.12
44 | 48 | 1390 | 63.87
44 | 49 | 1001 | 99.78
44 | 50 | 926 | 60.3
44 | 51 | 1361 | 61.38
44 | 52 | 1613 | 76.16
44 | 53 | 1628 | 73.21
44 | 54 | 1485 | 96.02
44 | 55 | 1422 | 72.71
44 | 56 | 1286 | 88.91
44 | 57 | 900 | 86.33
44 | 58 | 1435 | 82.18
